YEAR,MONTH,Q,Region,过牢,COUNTRY,己槛档,扁埃1,扁埃2,固叼绢,固叼绢2,"Spending(M$)
_Seeding","Spending(M$)
_SEM",Spending(M$)_Digital,WTB_Seeding,WTB_SEM, WTB , OLED 八祸樊 TTL , LG OLED 八祸樊 TTL , LG OLED 八祸樊 Low , Seeding WTB Upper+Mid , Seeding WTB Low , SEM WTB Brand+Core , SEM WTB Low ,Comp_campaign,TVC_GRP,Spending(M$)_TVC,GRP_High BM,Comp_GRP, Sell-out ,selout_remarks,Week,QLED,LG OLED,SONY OLED,OLED,4K
2019,7,3,ASIA,Singapore,Singapore,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,188,,2019-07-28,7,0,0,12,66
2019,8,3,ASIA,Singapore,Singapore,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,394,,2019-08-04,10,0,2,7,68
2019,8,3,ASIA,Singapore,Singapore,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,268,,2019-08-11,7,5,0,12,59
2019,8,3,ASIA,Singapore,Singapore,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,177,,2019-08-18,7,2,2,12,64
2019,8,3,ASIA,Singapore,Singapore,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,255,,2019-08-25,5,5,0,7,63
2019,9,3,ASIA,Singapore,Singapore,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,183,,2019-09-01,5,7,0,7,46
2019,9,3,ASIA,Singapore,Singapore,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,199,,2019-09-08,5,2,0,16,56
2019,9,3,ASIA,Singapore,Singapore,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,182,,2019-09-15,0,2,0,9,46
2019,9,3,ASIA,Singapore,Singapore,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,177,,2019-09-22,2,5,0,7,55
2019,9,3,ASIA,Singapore,Singapore,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,211,,2019-09-29,2,2,0,14,58
2019,10,4,ASIA,Singapore,Singapore,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,248,,2019-10-06,7,7,2,27,57
2019,10,4,ASIA,Singapore,Singapore,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,193,,2019-10-13,11,4,0,20,58
2019,10,4,ASIA,Singapore,Singapore,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,189,,2019-10-20,0,7,0,11,61
2019,10,4,ASIA,Singapore,Singapore,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,222,,2019-10-27,11,2,0,11,57
2019,11,4,ASIA,Singapore,Singapore,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,253,,2019-11-03,0,2,2,4,73
2019,11,4,ASIA,Singapore,Singapore,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,286,,2019-11-10,2,2,0,6,73
2019,11,4,ASIA,Singapore,Singapore,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,200,,2019-11-17,4,0,0,13,78
2019,11,4,ASIA,Singapore,Singapore,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,400,,2019-11-24,6,9,0,15,63
2019,12,4,ASIA,Singapore,Singapore,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,264,,2019-12-01,5,2,0,7,72
2019,12,4,ASIA,Singapore,Singapore,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,254,,2019-12-08,5,9,0,18,52
2019,12,4,ASIA,Singapore,Singapore,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,252,,2019-12-15,2,9,2,18,71
2019,12,4,ASIA,Singapore,Singapore,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,321,,2019-12-22,9,12,0,14,74
2019,12,4,ASIA,Singapore,Singapore,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,219,,2019-12-29,2,7,0,9,60
2019,1,1,EU,Spain,Spain,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,30,738,,2019-01-06,6,7,1,12,64
2019,1,1,EU,Spain,Spain,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,32,2553,,2019-01-13,7,6,1,11,62
2019,1,1,EU,Spain,Spain,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,29,402,,2019-01-20,5,4,1,9,49
2019,1,1,EU,Spain,Spain,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,31,783,,2019-01-27,5,4,1,9,52
2019,2,1,EU,Spain,Spain,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,37,525,,2019-02-03,4,3,0.5,5,52
2019,2,1,EU,Spain,Spain,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,24,533,,2019-02-10,5,2,0.5,4,45
2019,2,1,EU,Spain,Spain,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,25,420,,2019-02-17,3,2,1,5,51
2019,2,1,EU,Spain,Spain,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,23,609,,2019-02-24,3,3,0.5,9,49
2019,3,1,EU,Spain,Spain,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,25,614,,2019-03-03,6,3,0.5,9,47
2019,3,1,EU,Spain,Spain,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,33,709,,2019-03-10,5,3,1,8,42
2019,3,1,EU,Spain,Spain,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,20,689,,2019-03-17,4,1,0.5,5,51
2019,3,1,EU,Spain,Spain,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,24,685,,2019-03-24,4,1,1,4,46
2019,3,1,EU,Spain,Spain,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,36,829,,2019-03-31,5,5,1,9,50
2019,4,2,EU,Spain,Spain,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,23,749,,2019-04-07,5,2,0,6,53
2019,4,2,EU,Spain,Spain,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,23,630,,2019-04-14,5,3,1,8,45
2019,4,2,EU,Spain,Spain,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,101,690,,2019-04-21,4,3,1,6,43
2019,4,2,EU,Spain,Spain,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,226,719,,2019-04-28,8,4,0.5,10,51
2019,5,2,EU,Spain,Spain,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,233,1478,,2019-05-05,8,4,0.5,10,47
2019,5,2,EU,Spain,Spain,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,192,765,,2019-05-12,8,4,0,8,39
2019,5,2,EU,Spain,Spain,己槛,,,No media,No, - , - , - , - , - , - ,"5,530",908, - , - , - , - , - ,,,,,180,678,,2019-05-19,4,4,0.5,6,48
2019,5,2,EU,Spain,Spain,己槛,,,No media,No, - ,0.001,0.001, - ,326,326,"38,847","9,396", - , - , - , - , - ,,,,,17,1739,,2019-05-26,5,2,1,9,41
2019,6,2,EU,Spain,Spain,己槛,,,No media,No, - ,0.006,0.006, - ,"1,467","1,467","36,721","14,382", - , - , - , - , - ,,,,,21,641,,2019-06-02,4,4,0.5,8,42
2019,6,2,EU,Spain,Spain,己槛,,,No media,No, - ,0.005,0.005, - ,"1,867","1,867","32,722","13,077", - , - , - , - , - ,,,,,20,445,,2019-06-09,3,4,1,7,43
2019,6,2,EU,Spain,Spain,己槛,,,No media,No, - ,0.005,0.005, - ,"1,559","1,559","33,462","13,756", - , - , - , - , - ,,,,,16,728,,2019-06-16,3,2,0.5,7,38
2019,6,2,EU,Spain,Spain,己槛,,,No media,No, - ,0.005,0.005, - ,"1,532","1,532","35,239","13,773", - , - , - , - , - ,,,,,14,1026,,2019-06-23,2,4,0,8,40
2019,6,2,EU,Spain,Spain,己槛,,,No media,No, - ,0.005,0.005, - ,"1,385","1,385","33,226","12,575", - , - , - , - , - ,,,,,13,787,,2019-06-30,5,3,1,8,42
2019,7,3,EU,Spain,Spain,己槛,,,No media,No, - ,0.004,0.004, - ,"1,106","1,106","31,928","11,992", - , - , - , - , - ,,,,,14,826,,2019-07-07,4,4,0.5,6,49
2019,7,3,EU,Spain,Spain,己槛,,,No media,No, - ,0.002,0.002, - ,"1,346","1,346","52,180","13,377", - , - , - , - , - ,,,,,12,846,,2019-07-14,5,3,0,6,48
2019,7,3,EU,Spain,Spain,己槛,,,No media,No, - ,0.002,0.002, - ,"1,083","1,083","50,680","13,633", - , - , - , - , - ,,,,,11,716,,2019-07-21,3,3,1,7,41
2019,7,3,EU,Spain,Spain,己槛,,,No media,No, - ,0.002,0.002, - ,837,837,"48,367","13,700", - , - , - , - , - ,,,,,11,981,,2019-07-28,4,2,0.5,8,49
2019,8,3,EU,Spain,Spain,己槛,,,No media,No, - ,0.002,0.002, - ,748,748,"45,691","12,963", - , - , - , - , - ,,,,,10,724,,2019-08-04,3,3,0.5,5,48
2019,8,3,EU,Spain,Spain,己槛,,,No media,No, - ,0.002,0.002, - ,697,697,"29,196","16,046", - , - , - , - , - ,,,,,18,316,,2019-08-11,5,3,0.5,6,52
2019,8,3,EU,Spain,Spain,己槛,,,No media,No, - ,0.001,0.001, - ,612,612,"31,736","16,969", - , - , - , - , - ,,,,,10,916,,2019-08-18,4,4,2,9,54
2019,8,3,EU,Spain,Spain,己槛,,,No media,No, - ,0.001,0.001, - ,506,506,"30,150","15,955", - , - , - , - , - ,,,,,12,773,,2019-08-25,4,4,0.5,8,43
2019,9,3,EU,Spain,Spain,己槛,,,No media,No, - ,0.001,0.001, - ,670,670,"32,760","15,547", - , - , - , - , - ,,,,,192,706,,2019-09-01,6,2,0.5,7,48
2019,9,3,EU,Spain,Spain,己槛,,,No media,No, - ,0.001,0.001, - ,804,804,"30,164","14,979", - , - , - , - , - ,,,,,199,877,,2019-09-08,6,4,1,6,54
2019,9,3,EU,Spain,Spain,己槛,,,No media,No, - ,0.001,0.001, - ,868,868,"48,017","14,602", - , - , - , - , - ,,,,,234,911,,2019-09-15,5,5,1,10,55
2019,9,3,EU,Spain,Spain,己槛,,,No media,No, - ,0.002,0.002, - ,"1,303","1,303","61,972","15,885", - , - , - , - , - ,,,,,176,1041,,2019-09-22,6,3,1,7,55
2019,9,3,EU,Spain,Spain,己槛,,,No media,No, - ,0.003,0.003, - ,"1,570","1,570","62,003","12,243", - , - , - , - , - ,,,,,57,561,,2019-09-29,7,2,1,7,42
2019,10,4,EU,Spain,Spain,己槛,,,No media,No, - ,0.004,0.004, - ,"1,680","1,680","70,224","8,007", - , - , - , - , - ,,,,,44,440,,2019-10-06,4,2,1,5,53
2019,10,4,EU,Spain,Spain,己槛,,,No media,No, - ,0.007,0.007, - ,"2,179","2,179","58,498","7,626", - , - , - , - , - ,,,,,52,526,,2019-10-13,3,2,1,7,46
2019,10,4,EU,Spain,Spain,己槛,,,No media,No, - ,0.008,0.008, - ,"1,764","1,764","52,156","11,271", - , - , - , - , - ,,,,,48,505,,2019-10-20,5,3,1,10,46
2019,10,4,EU,Spain,Spain,己槛,,,No media,No, - ,0.009,0.009, - ,"2,285","2,285","57,347","12,778", - , - , - , - , - ,,,,,54,485,,2019-10-27,4,4,0.5,8,51
2019,11,4,EU,Spain,Spain,己槛,,,No media,No, - ,0.006,0.006, - ,"2,228","2,228","67,443","15,166", - , - , - , - , - ,,,,,55,530,,2019-11-03,7,5,1,14,53
2019,11,4,EU,Spain,Spain,己槛,,,No media,No, - ,0.009,0.009, - ,"2,599","2,599","77,088","17,883", - , - , - , - , - ,,,,,54,626,,2019-11-10,10,5,1,9,50
2019,11,4,EU,Spain,Spain,己槛,,,No media,No, - ,0.009,0.009, - ,"3,371","3,371","94,302","37,986", - , - , - , - , - ,,,,,60,1036,,2019-11-17,8,9,1,18,62
2019,11,4,EU,Spain,Spain,己槛,,,No media,No, - ,0.009,0.009, - ,"4,337","4,337","164,108","72,432", - , - , - , - , - ,,,,,50,6428,,2019-11-24,19,12,1,23,89
2019,12,4,EU,Spain,Spain,己槛,,,No media,No, - ,0.013,0.013, - ,"6,101","6,101","25,757","13,582", - , - , - , - , - ,,,,,52,857,,2019-12-01,11,6,1,15,56
2019,12,4,EU,Spain,Spain,己槛,,,No media,No, - ,0.003,0.003, - ,"1,467","1,467","61,337","24,414", - , - , - , - , - ,,,,,66,633,,2019-12-08,6,8,1,13,59
2019,12,4,EU,Spain,Spain,己槛,,,No media,No, - ,0.005,0.005, - ,"2,157","2,157","53,431","10,101", - , - , - , - , - ,,,,,93,858,,2019-12-15,6,7,0,11,54
2019,12,4,EU,Spain,Spain,己槛,,,No media,No, - ,0.002,0.002, - ,886,886,465,305, - , - , - , - , - ,,,,,25,665,,2019-12-22,6,6,2,15,62
2019,12,4,EU,Spain,Spain,己槛,,,No media,No, - ,0,0, - ,1,1, - , - , - , - , - , - , - ,,,,,14,908,,2019-12-29,8,6,1,14,64
2019,1,1,EU,Sweden,Sweden,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,630,19 gfk lg oled 厚吝栏肺 拌魂 (胶傀掸+掸付农+畴福傀捞 吝 厚吝),2019-01-06,14,11,0,25,51
2019,1,1,EU,Sweden,Sweden,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,469,,2019-01-13,4,7,1,13,43
2019,1,1,EU,Sweden,Sweden,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,465,,2019-01-20,6,4,1,12,50
2019,1,1,EU,Sweden,Sweden,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,418,,2019-01-27,8,3,0,14,53
2019,2,1,EU,Sweden,Sweden,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,351,,2019-02-03,8,2,1,15,42
2019,2,1,EU,Sweden,Sweden,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,516,,2019-02-10,6,2,2,17,41
2019,2,1,EU,Sweden,Sweden,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,393,,2019-02-17,4,3,0,9,42
2019,2,1,EU,Sweden,Sweden,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,476,,2019-02-24,8,4,2,11,41
2019,3,1,EU,Sweden,Sweden,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,444,,2019-03-03,7,3,0,13,53
2019,3,1,EU,Sweden,Sweden,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,493,,2019-03-10,2,6,1,12,37
2019,3,1,EU,Sweden,Sweden,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,398,,2019-03-17,9,3,0,13,37
2019,3,1,EU,Sweden,Sweden,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,355,,2019-03-24,5,7,0,9,44
2019,3,1,EU,Sweden,Sweden,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,361,,2019-03-31,4,3,1,10,33
2019,4,2,EU,Sweden,Sweden,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,356,,2019-04-07,5,5,2,15,36
2019,4,2,EU,Sweden,Sweden,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,296,,2019-04-14,10,1,0,8,31
2019,4,2,EU,Sweden,Sweden,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,299,,2019-04-21,6,4,0,12,54
2019,4,2,EU,Sweden,Sweden,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,365,,2019-04-28,8,7,1,13,46
2019,5,2,EU,Sweden,Sweden,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,574,,2019-05-05,5,1,0,11,37
2019,5,2,EU,Sweden,Sweden,己槛,,,No media,No, - , - , - , - , - , - ,"4,369","1,091", - , - , - , - , - ,,,,,,308,,2019-05-12,6,4,2,10,28
2019,5,2,EU,Sweden,Sweden,己槛,,,No media,No, - ,0.001,0.001, - ,88,88,"14,907","2,425", - , - , - , - , - ,,,,,,327,,2019-05-19,4,1,0,5,36
2019,5,2,EU,Sweden,Sweden,己槛,,,No media,No, - ,0.003,0.003, - ,344,344,"14,094","3,862", - , - , - , - , - ,,,,,,345,,2019-05-26,5,6,0,11,37
2019,6,2,EU,Sweden,Sweden,己槛,,,No media,No, - ,0.003,0.003, - ,338,338,"9,528","4,507", - , - , - , - , - ,,,,,,252,,2019-06-02,8,2,0,7,44
2019,6,2,EU,Sweden,Sweden,己槛,,,No media,No, - ,0.002,0.002, - ,254,254,"9,963","4,783", - , - , - , - , - ,,,,,,313,,2019-06-09,6,6,1,8,32
2019,6,2,EU,Sweden,Sweden,己槛,,,No media,No, - ,0.002,0.002, - ,313,313,"8,807","4,081", - , - , - , - , - ,,,,,,283,,2019-06-16,3,3,0,4,31
2019,6,2,EU,Sweden,Sweden,己槛,,,No media,No, - ,0.002,0.002, - ,220,220,"12,222","5,555", - , - , - , - , - ,,,,,,482,,2019-06-23,10,1,2,13,34
2019,6,2,EU,Sweden,Sweden,己槛,,,No media,No, - ,0.002,0.002, - ,267,267,"12,466","5,671", - , - , - , - , - ,,,,,,341,,2019-06-30,4,5,1,21,28
2019,7,3,EU,Sweden,Sweden,己槛,,,No media,No, - ,0.002,0.002, - ,288,288,"10,267","4,667", - , - , - , - , - ,,,,,,268,,2019-07-07,6,3,0,8,42
2019,7,3,EU,Sweden,Sweden,己槛,,,No media,No, - ,0.002,0.002, - ,245,245,"9,426","4,551", - , - , - , - , - ,,,,,,305,,2019-07-14,9,2,1,19,37
2019,7,3,EU,Sweden,Sweden,己槛,,,No media,No, - ,0.002,0.002, - ,223,223,"9,187","4,517", - , - , - , - , - ,,,,,,536,,2019-07-21,2,1,1,9,22
2019,7,3,EU,Sweden,Sweden,己槛,,,No media,No, - ,0.001,0.001, - ,259,259,"11,045","5,323", - , - , - , - , - ,,,,,,493,,2019-07-28,7,5,0,13,37
2019,8,3,EU,Sweden,Sweden,己槛,,,No media,No, - ,0.002,0.002, - ,287,287,"11,708","6,115", - , - , - , - , - ,,,,,,500,,2019-08-04,6,6,0,10,50
2019,8,3,EU,Sweden,Sweden,己槛,,,No media,No, - ,0.002,0.002, - ,342,342,"12,989","5,393", - , - , - , - , - ,,,,,,581,,2019-08-11,5,5,1,11,43
2019,8,3,EU,Sweden,Sweden,己槛,,,No media,No, - ,0.002,0.002, - ,362,362,"14,381","5,670", - , - , - , - , - ,,,,,,450,,2019-08-18,3,6,1,12,45
2019,8,3,EU,Sweden,Sweden,己槛,,,No media,No, - ,0.002,0.002, - ,359,359,"13,325","5,157", - , - , - , - , - ,,,,,,380,,2019-08-25,5,1,1,8,51
2019,9,3,EU,Sweden,Sweden,己槛,,,No media,No, - ,0.002,0.002, - ,387,387,"13,812","5,436", - , - , - , - , - ,,,,,,313,,2019-09-01,8,5,0,15,48
2019,9,3,EU,Sweden,Sweden,己槛,,,No media,No, - ,0.002,0.002, - ,408,408,"20,247","4,420", - , - , - , - , - ,,,,,,611,,2019-09-08,5,7,0,17,43
2019,9,3,EU,Sweden,Sweden,己槛,,,No media,No, - ,0.002,0.002, - ,369,369,"17,536","3,560", - , - , - , - , - ,,,,,,723,,2019-09-15,7,2,0,7,39
2019,9,3,EU,Sweden,Sweden,己槛,,,No media,No, - ,0.002,0.002, - ,314,314,"22,863","5,053", - , - , - , - , - ,,,,,,623,,2019-09-22,3,6,1,15,36
2019,9,3,EU,Sweden,Sweden,己槛,,,No media,No, - ,0.002,0.002, - ,342,342,"18,115","2,799", - , - , - , - , - ,,,,,,374,,2019-09-29,8,5,1,19,51
2019,10,4,EU,Sweden,Sweden,己槛,,,No media,No, - ,0.002,0.002, - ,230,230,"23,058","3,330", - , - , - , - , - ,,,,,,449,,2019-10-06,7,4,2,9,42
2019,10,4,EU,Sweden,Sweden,己槛,,,No media,No, - ,0.002,0.002, - ,292,292,"21,198","2,581", - , - , - , - , - ,,,,,,756,,2019-10-13,10,8,1,13,45
2019,10,4,EU,Sweden,Sweden,己槛,,,No media,No, - ,0.002,0.002, - ,289,289,"26,891","3,062", - , - , - , - , - ,,,,,,548,,2019-10-20,10,5,1,8,52
2019,10,4,EU,Sweden,Sweden,己槛,,,No media,No, - ,0.004,0.004, - ,519,519,"24,453","3,526", - , - , - , - , - ,,,,,,365,,2019-10-27,11,4,1,16,45
2019,11,4,EU,Sweden,Sweden,己槛,,,No media,No, - ,0.003,0.003, - ,391,391,"26,190","4,275", - , - , - , - , - ,,,,,,532,,2019-11-03,15,3,0,12,49
2019,11,4,EU,Sweden,Sweden,己槛,,,No media,No, - ,0.003,0.003, - ,476,476,"24,955","4,304", - , - , - , - , - ,,,,,,379,,2019-11-10,15,5,1,15,58
2019,11,4,EU,Sweden,Sweden,己槛,,,No media,No, - ,0.003,0.003, - ,413,413,"37,266","7,211", - , - , - , - , - ,,,,,,531,,2019-11-17,13,9,0,20,52
2019,11,4,EU,Sweden,Sweden,己槛,,,No media,No, - ,0.005,0.005, - ,991,991,"44,893","15,219", - , - , - , - , - ,,,,,,6728,,2019-11-24,34,22,3,52,96
2019,12,4,EU,Sweden,Sweden,己槛,,,No media,No, - ,0.007,0.007, - ,"1,554","1,554","7,749","1,550", - , - , - , - , - ,,,,,,720,,2019-12-01,11,11,3,26,50
2019,12,4,EU,Sweden,Sweden,己槛,,,No media,No, - ,0.001,0.001, - ,195,195,"9,551","2,375", - , - , - , - , - ,,,,,,801,,2019-12-08,16,9,1,21,48
2019,12,4,EU,Sweden,Sweden,己槛,,,No media,No, - ,0.001,0.001, - ,202,202,"2,188",507, - , - , - , - , - ,,,,,,410,,2019-12-15,9,8,1,24,59
2019,12,4,EU,Sweden,Sweden,己槛,,,No media,No, - ,0,0, - ,52,52,120,20, - , - , - , - , - ,,,,,,2992,,2019-12-22,42,14,1,46,94
2019,12,4,EU,Sweden,Sweden,己槛,,,No media,No, - ,0,0, - , - , - , - , - , - , - , - , - , - ,,,,,,1537,,2019-12-29,15,16,0,33,75
2019,1,1,EU,Switzerland,Switzerland,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,599,,2019-01-06,17,7,0,25,54
2019,1,1,EU,Switzerland,Switzerland,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,491,,2019-01-13,6,6,7,18,64
2019,1,1,EU,Switzerland,Switzerland,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,455,,2019-01-20,4,3,0,11,61
2019,1,1,EU,Switzerland,Switzerland,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,412,,2019-01-27,7,6,6,16,70
2019,2,1,EU,Switzerland,Switzerland,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,205,,2019-02-03,5,4,3,12,57
2019,2,1,EU,Switzerland,Switzerland,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,205,,2019-02-10,5,8,2,23,55
2019,2,1,EU,Switzerland,Switzerland,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,203,,2019-02-17,5,3,0,9,52
2019,2,1,EU,Switzerland,Switzerland,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,293,,2019-02-24,6,3,1,10,51
2019,3,1,EU,Switzerland,Switzerland,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,365,,2019-03-03,6,6,1,17,59
2019,3,1,EU,Switzerland,Switzerland,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,352,,2019-03-10,6,3,0,9,52
2019,3,1,EU,Switzerland,Switzerland,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,307,,2019-03-17,3,8,2,17,53
2019,3,1,EU,Switzerland,Switzerland,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,431,,2019-03-24,6,3,3,17,47
2019,3,1,EU,Switzerland,Switzerland,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,331,,2019-03-31,2,6,2,9,48
2019,4,2,EU,Switzerland,Switzerland,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,300,,2019-04-07,6,3,0,18,28
2019,4,2,EU,Switzerland,Switzerland,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,229,,2019-04-14,3,7,3,16,44
2019,4,2,EU,Switzerland,Switzerland,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,353,,2019-04-21,5,3,0,10,49
2019,4,2,EU,Switzerland,Switzerland,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,357,,2019-04-28,9,9,3,25,58
2019,5,2,EU,Switzerland,Switzerland,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,310,,2019-05-05,11,7,1,13,57
2019,5,2,EU,Switzerland,Switzerland,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,315,,2019-05-12,6,4,0,9,42
2019,5,2,EU,Switzerland,Switzerland,己槛,,,No media,No, - , - , - , - , - , - ,"12,790","2,775", - , - , - , - , - ,,,,,,487,,2019-05-19,7,1,4,15,38
2019,5,2,EU,Switzerland,Switzerland,己槛,,,No media,No, - ,0.001,0.001, - ,122,122,"12,730","3,278", - , - , - , - , - ,,,,,,428,,2019-05-26,2,8,2,17,38
2019,6,2,EU,Switzerland,Switzerland,己槛,,,No media,No, - ,0.001,0.001, - ,137,137,"10,949","3,316", - , - , - , - , - ,,,,,,335,,2019-06-02,4,1,1,10,54
2019,6,2,EU,Switzerland,Switzerland,己槛,,,No media,No, - ,0.001,0.001, - ,134,134,"13,027","4,019", - , - , - , - , - ,,,,,,285,,2019-06-09,3,6,1,23,47
2019,6,2,EU,Switzerland,Switzerland,己槛,,,No media,No, - ,0.001,0.001, - ,133,133,"12,403","3,923", - , - , - , - , - ,,,,,,317,,2019-06-16,3,3,2,11,47
2019,6,2,EU,Switzerland,Switzerland,己槛,,,No media,No, - ,0.001,0.001, - ,119,119,"11,252","3,420", - , - , - , - , - ,,,,,,309,,2019-06-23,3,5,0,18,45
2019,6,2,EU,Switzerland,Switzerland,己槛,,,No media,No, - ,0.001,0.001, - ,100,100,"12,207","3,397", - , - , - , - , - ,,,,,,501,,2019-06-30,6,0,3,6,49
